istat,cap,coordinate,capoluogoLabel,regioneLabel
043038,62036,Point(13.05027778 43.04444444),Macerata,Marche
043040,62020,Point(13.0791 43.374619444),Macerata,Marche
043024,62024,Point(13.009594444 43.256586111),Macerata,Marche
048012,50052,Point(11.041111111 43.547777777),Firenze,Toscana
043031,62015,Point(13.59465 43.2379),Macerata,Marche
048005,50041,Point(11.163611111 43.856666666),Firenze,Toscana
048019,50054,Point(10.8 43.733333333),Firenze,Toscana
048020,50050,Point(10.95 43.533333333),Firenze,Toscana
048050,50059,Point(10.916667 43.783333),Firenze,Toscana
043030,62010,Point(13.567619444 43.344280555),Macerata,Marche
048030,50025,Point(11.083333333 43.65),Firenze,Toscana
048049,50039,Point(11.466666666 43.933333333),Firenze,Toscana
048027,50050,Point(10.911666666 43.553333333),Firenze,Toscana
043041,62010,Point(13.348138888 43.267775),Macerata,Marche
048033,50065,Point(11.4375 43.775),Firenze,Toscana
048024,50055,Point(11.1 43.766666666),Firenze,Toscana
052003,53022,Point(11.483333333 43.133333333),Siena,Toscana
043036,62010,Point(13.46173 43.22141),Macerata,Marche
043028,62010,Point(13.635369444 43.316911111),Macerata,Marche
048036,50067,Point(11.4507 43.7237),Firenze,Toscana
043035,62020,Point(13.42325 43.055969444),Macerata,Marche
043032,62020,Point(13.4396 43.0329),Macerata,Marche
043025,62010,Point(13.4808 43.1859),Macerata,Marche
048018,50033,Point(11.38185 44.11968),Firenze,Toscana
043033,62010,Point(13.5806 43.3146),Macerata,Marche
043043,62018,Point(13.620338888 43.36625),Macerata,Marche
048006,50013,Point(11.133333333 43.825555555),Firenze,Toscana
048031,50035,Point(11.55 44.116666666),Firenze,Toscana
048015,50014,Point(11.3 43.8),Firenze,Toscana
037059,40038,Point(11.116666666 44.283333333),Bologna,Emilia-Romagna
043034,62034,Point(13.044030555 43.0819),Macerata,Marche
052002,53041,Point(11.560833333 43.234166666),Siena,Toscana
048008,50050,Point(10.983333333 43.75),Firenze,Toscana
048021,50022,Point(11.316666666 43.583333333),Firenze,Toscana
048035,50066,Point(11.533333333 43.683333333),Firenze,Toscana
043027,62030,Point(13.001069444 42.992919444),Macerata,Marche
048032,50060,Point(11.504722222 43.773888888),Firenze,Toscana
043045,62020,Point(13.36715 43.142730555),Macerata,Marche
048013,50062,Point(11.533333333 43.9),Firenze,Toscana
043029,62010,Point(13.438680555 43.4116),Macerata,Marche
043026,62010,Point(13.43585 43.3637),Macerata,Marche
043042,62017,Point(13.664888888 43.429863888),Macerata,Marche
048046,50036,Point(11.27997 43.9107),Firenze,Toscana
043039,62025,Point(12.984930555 43.178936111),Macerata,Marche
048004,50032,Point(11.38561 43.95548),Firenze,Toscana
048033,50069,Point(11.4375 43.775),Firenze,Toscana
052001,53021,Point(11.670647222 42.883130555),Siena,Toscana
048033,50060,Point(11.4375 43.775),Firenze,Toscana
048028,50056,Point(11.016666666 43.733333333),Firenze,Toscana
083052,98073,Point(14.366666666 37.933333333),Messina,Sicilia
083011,98072,Point(14.433333333 38.016666666),Messina,Sicilia
021082,39030,Point(11.89809 46.68153),Bolzano,Trentino-Alto Adige
083019,98060,Point(15.083333333 38.116666666),Messina,Sicilia
083022,98030,Point(14.916666666 37.983333333),Messina,Sicilia
083086,98046,Point(15.283333333 38.15),Messina,Sicilia
021095,39020,Point(10.5458 46.59767),Bolzano,Trentino-Alto Adige
083001,98070,Point(14.7 38.016666666),Messina,Sicilia
083039,98064,Point(14.95 38.1),Messina,Sicilia
083036,98025,Point(15.436944444 38.051111111),Messina,Sicilia
083007,98061,Point(14.82799 38.15623),Messina,Sicilia
083082,98070,Point(14.783333333 38.066666666),Messina,Sicilia
083045,98020,Point(15.316944444 38.003333333),Messina,Sicilia
083010,98070,Point(14.733333333 38.083333333),Messina,Sicilia
083030,98070,Point(14.766666666 38.033333333),Messina,Sicilia
083101,98079,Point(14.233333333 37.983333333),Messina,Sicilia
083017,98033,Point(14.716666666 37.85),Messina,Sicilia
021094,39020,Point(10.5848173 46.6645383),Bolzano,Trentino-Alto Adige
083034,98036,Point(15.216666666 37.883333333),Messina,Sicilia
083018,98040,Point(15.333333333 38.166666666),Messina,Sicilia
041057,61048,Point(12.413 43.664719444),Pesaro,Marche
083091,98077,Point(14.35 38.016666666),Messina,Sicilia
083020,98062,Point(14.829722222 38.11),Messina,Sicilia
083021,98022,Point(15.381944444 38.025833333),Messina,Sicilia
083105,98049,Point(15.433333333 38.233333333),Messina,Sicilia
021106,39030,Point(12.02951 46.76027),Bolzano,Trentino-Alto Adige
083098,98040,Point(15.35 38.2),Messina,Sicilia
083061,98026,Point(15.412777777 37.994722222),Messina,Sicilia
083024,98030,Point(15.334166666 37.914722222),Messina,Sicilia
083037,98050,Point(14.833333333 38.55),Messina,Sicilia
083081,98068,Point(14.966666666 38.05),Messina,Sicilia
021104,39016,Point(11.00417 46.54832),Bolzano,Trentino-Alto Adige
083028,98054,Point(15.116666666 38.1),Messina,Sicilia
083008,98031,Point(14.483333333 37.85),Messina,Sicilia
083099,98078,Point(14.824166666 38.030833333),Messina,Sicilia
083033,98063,Point(14.9 38.166666666),Messina,Sicilia
083096,98048,Point(15.383333333 38.233333333),Messina,Sicilia
021093,39028,Point(10.76809 46.62831),Bolzano,Trentino-Alto Adige
083027,98023,Point(15.381944444 37.961388888),Messina,Sicilia
083029,98030,Point(15.221530555 37.860138888),Messina,Sicilia
083013,98070,Point(14.316666666 37.883333333),Messina,Sicilia
083025,98034,Point(15.135919444 37.901469444),Messina,Sicilia
083094,98029,Point(15.462777777 38.044722222),Messina,Sicilia
083075,98059,Point(15.16933 38.10823),Messina,Sicilia
021097,39018,Point(11.2486777 46.5293011),Bolzano,Trentino-Alto Adige
083016,98053,Point(15.216666666 38.1),Messina,Sicilia
083108,98070,Point(14.67917 38.09246),Messina,Sicilia
021118,39010,Point(11.13022 46.49429),Bolzano,Trentino-Alto Adige
056032,01010,Point(11.828333333 42.63),Viterbo,Lazio
060081,03010,Point(13.266666666 41.783333333),Frosinone,Lazio
042010,60022,Point(13.546111111 43.464166666),Ancona,Marche
060054,03040,Point(13.783333333 41.433333333),Frosinone,Lazio
060070,03040,Point(13.933333333 41.466666666),Frosinone,Lazio
060067,03048,Point(13.833333 41.4),Frosinone,Lazio
042041,60030,Point(13.2062 43.576830555),Ancona,Marche
111010,09014,Point(8.3054495 39.1450059),Carbonia,Sardegna
060051,03020,Point(13.561666666 41.451388888),Frosinone,Lazio
060077,03040,Point(13.783333333 41.55),Frosinone,Lazio
060064,03028,Point(13.55 41.5),Frosinone,Lazio
060047,03020,Point(13.491111111 41.468055555),Frosinone,Lazio
042032,60026,Point(13.621569444 43.5136),Ancona,Marche
060052,03030,Point(13.733333333 41.5),Frosinone,Lazio
060037,03030,Point(13.675 41.6675),Frosinone,Lazio
022109,38040,Point(11.323611111 45.9225),Trento,Trentino-Alto Adige
060068,03049,Point(13.866666666 41.55),Frosinone,Lazio
060089,03030,Point(13.766666666 41.516666666),Frosinone,Lazio
060044,03025,Point(13.516666666 41.633333333),Frosinone,Lazio
060071,03010,Point(13.09519 41.84212),Frosinone,Lazio
060080,03010,Point(13.251111111 41.863888888),Frosinone,Lazio
042025,60030,Point(13.250238888 43.563619444),Ancona,Marche
060078,03010,Point(13.2652 41.78672),Frosinone,Lazio
060061,03040,Point(13.933333333 41.616666666),Frosinone,Lazio
042035,60010,Point(13.158230555 43.61265),Ancona,Marche
060090,03020,Point(13.316666666 41.516666666),Frosinone,Lazio
042040,60030,Point(13.0693 43.482858333),Ancona,Marche
060034,03010,Point(13.333333333 41.883333333),Frosinone,Lazio
042033,60020,Point(13.4415 43.527266666),Ancona,Marche
060073,03010,Point(13.15 41.666666666),Frosinone,Lazio
060086,03030,Point(13.716666666 41.683333333),Frosinone,Lazio
060083,03040,Point(13.816666666 41.366666666),Frosinone,Lazio
060091,03040,Point(13.966666666 41.533333333),Frosinone,Lazio
060040,03040,Point(13.79799 41.65502),Frosinone,Lazio
060053,03010,Point(13.141666666 41.828055555),Frosinone,Lazio
042034,60027,Point(13.4821 43.486080555),Ancona,Marche
060043,03036,Point(13.566666666 41.683333333),Frosinone,Lazio
060032,03020,Point(13.523888888 41.504722222),Frosinone,Lazio
060046,03018,Point(13.05 41.8),Frosinone,Lazio
060087,03010,Point(13.35 41.783333333),Frosinone,Lazio
060072,03040,Point(13.850011 41.669624),Frosinone,Lazio
060074,03039,Point(13.616666666 41.716666666),Frosinone,Lazio
060057,03030,Point(13.7 41.7),Frosinone,Lazio
060035,03014,Point(13.216666666 41.8),Frosinone,Lazio
060076,03019,Point(13.233333333 41.616666666),Frosinone,Lazio
060050,03040,Point(13.866666666 41.65),Frosinone,Lazio
042011,60010,Point(12.976369444 43.607388888),Ancona,Marche
060060,03038,Point(13.666666666 41.55),Frosinone,Lazio
060062,03046,Point(13.816666666 41.7),Frosinone,Lazio
060063,03047,Point(13.766666666 41.4),Frosinone,Lazio
060056,03037,Point(13.6676 41.4626),Frosinone,Lazio
042020,60040,Point(12.935561111 43.430480555),Ancona,Marche
042001,60020,Point(13.386005555 43.543438888),Ancona,Marche
070053,86040,Point(14.866666666 41.583333333),Campobasso,Molise
060069,03030,Point(13.633333333 41.6),Frosinone,Lazio
042038,60020,Point(13.394088888 43.525344444),Ancona,Marche
042029,60030,Point(13.138030555 43.481288888),Ancona,Marche
070078,86039,Point(14.994722222 42.002777777),Campobasso,Molise
042003,60011,Point(12.9396 43.483333333),Ancona,Marche
057022,02010,Point(12.783333333 42.5),Rieti,Lazio
060088,03040,Point(13.833333333 41.616666666),Frosinone,Lazio
042012,60031,Point(13.080938888 43.494480555),Ancona,Marche
060041,03020,Point(13.283333333 41.533333333),Frosinone,Lazio
060039,03010,Point(13.291111111 41.725),Frosinone,Lazio
042015,60013,Point(13.0479 43.6489),Ancona,Marche
060082,03020,Point(13.4 41.45),Frosinone,Lazio
060066,03040,Point(13.841666666 41.368055555),Frosinone,Lazio
060058,03027,Point(13.433333333 41.616666666),Frosinone,Lazio
042022,60025,Point(13.607430555 43.4403),Ancona,Marche
060075,03020,Point(13.4918 41.60075),Frosinone,Lazio
042031,60030,Point(13.213763888 43.601163888),Ancona,Marche
042006,60021,Point(13.55257 43.52774),Ancona,Marche
042016,60034,Point(13.117369444 43.445980555),Ancona,Marche
042036,60010,Point(13.057263888 43.603711111),Ancona,Marche
060042,03016,Point(13.316666666 41.8),Frosinone,Lazio
060055,03026,Point(13.416666666 41.566666666),Frosinone,Lazio
060045,03017,Point(13.2 41.633333333),Frosinone,Lazio
060048,03010,Point(13.25 41.583333333),Frosinone,Lazio
060059,03030,Point(13.583333333 41.583333333),Frosinone,Lazio
042005,60030,Point(13.16655 43.580488888),Ancona,Marche
008028,18013,Point(8.068691666 43.93095),Imperia,Liguria
042030,60037,Point(13.271088888 43.600488888),Ancona,Marche
042018,60015,Point(13.3968 43.6296),Ancona,Marche
042019,60024,Point(13.35025 43.434419444),Ancona,Marche
060036,03035,Point(13.55 41.616666666),Frosinone,Lazio
042037,60030,Point(13.0772 43.511580555),Ancona,Marche
042026,60036,Point(13.064338888 43.526430555),Ancona,Marche
042024,60030,Point(13.036969444 43.4721),Ancona,Marche
060084,03040,Point(13.916666666 41.55),Frosinone,Lazio
042023,60030,Point(13.119188888 43.477175),Ancona,Marche
042027,60018,Point(13.310380555 43.639927777),Ancona,Marche
042004,60010,Point(13.024619444 43.58075),Ancona,Marche
042007,60020,Point(13.352761111 43.578319444),Ancona,Marche
042013,60043,Point(12.984769444 43.319738888),Ancona,Marche
042008,60030,Point(13.145833333 43.487777777),Ancona,Marche
042014,60033,Point(13.325680555 43.599669444),Ancona,Marche
060079,03020,Point(13.4 41.633333333),Frosinone,Lazio
060065,03040,Point(13.866666666 41.383333333),Frosinone,Lazio
060049,03030,Point(13.6575 41.749166666),Frosinone,Lazio
022071,38010,Point(11.1 46.4),Trento,Trentino-Alto Adige
083050,98070,Point(14.676152777 38.046113888),Messina,Sicilia
082015,90022,Point(13.883333333 37.816666666),Palermo,Sicilia
083078,98075,Point(14.597438888 38.012786111),Messina,Sicilia
082014,90012,Point(13.666666666 37.933333333),Palermo,Sicilia
082026,90030,Point(13.466666666 37.916666666),Palermo,Sicilia
082048,90036,Point(13.45 38.033333333),Palermo,Sicilia
082074,90040,Point(13.033333333 38.066666666),Palermo,Sicilia
082002,90020,Point(14.116666666 37.7),Palermo,Sicilia
083083,98030,Point(14.966666666 37.916666666),Messina,Sicilia
083092,98047,Point(15.433333333 38.2),Messina,Sicilia
083014,98070,Point(14.8 38.083333333),Messina,Sicilia
082051,90020,Point(13.766666666 37.85),Palermo,Sicilia
083004,98030,Point(15.25 37.983333333),Messina,Sicilia
082032,90016,Point(13.933333333 37.916666666),Palermo,Sicilia
083057,98065,Point(15.016666666 38.016666666),Messina,Sicilia
083085,98030,Point(15.346944444 37.921666666),Messina,Sicilia
083073,98040,Point(15.366666666 38.183333333),Messina,Sicilia
083103,98040,Point(15.368841666 38.193625),Messina,Sicilia
111091,09029,Point(8.9598227 39.7147468),Carbonia,Sardegna
083074,98030,Point(15.016666666 37.933333333),Messina,Sicilia
082009,90031,Point(13.383333333 38.05),Palermo,Sicilia
083084,98076,Point(14.633333333 38.066666666),Messina,Sicilia
083055,98030,Point(15.266666666 37.9),Messina,Sicilia
083106,98050,Point(15.166666666 38.133333333),Messina,Sicilia
083053,98030,Point(15.05 37.9),Messina,Sicilia
082008,90020,Point(13.533333333 37.933333333),Palermo,Sicilia
082022,90013,Point(14.088333333 37.930555555),Palermo,Sicilia
082030,90023,Point(13.566666666 37.9),Palermo,Sicilia
089009,96014,Point(15.15 37.083333333),,Sicilia
082056,90027,Point(14.083333333 37.8),Palermo,Sicilia
083088,98060,Point(14.883333333 38.116666666),Messina,Sicilia
082018,90030,Point(13.266666666 37.75),Palermo,Sicilia
083065,98020,Point(15.35969 37.98546),Messina,Sicilia
083102,98060,Point(14.883333333 38.05),Messina,Sicilia
082019,90043,Point(13.1 37.9),Palermo,Sicilia
083035,98040,Point(15.316666666 38.166666666),Messina,Sicilia
082046,90035,Point(13.416666666 37.95),Palermo,Sicilia
083031,98030,Point(15.293333333 37.901666666),Messina,Sicilia
083015,98030,Point(15.277816666 37.859002777),Messina,Sicilia
005047,14010,Point(8.062222222 44.98),Asti,Piemonte
083023,98050,Point(15.166666666 37.983333333),Messina,Sicilia
082044,90010,Point(13.933333333 38.0),Palermo,Sicilia
083046,98056,Point(15.133333333 38.083333333),Messina,Sicilia
082055,90026,Point(14.1 37.8),Palermo,Sicilia
083040,98030,Point(15.266666666 37.95),Messina,Sicilia
082041,90010,Point(13.966666666 37.966666666),Palermo,Sicilia
083069,98067,Point(14.910608333 38.055586111),Messina,Sicilia
083012,98032,Point(15.321944444 37.9575),Messina,Sicilia
082016,90030,Point(13.483333333 37.833333333),Palermo,Sicilia
082081,90020,Point(13.9 37.85),Palermo,Sicilia
089009,96014,Point(15.15 37.083333333),Siracusa,Sicilia
083077,98044,Point(15.266666666 38.166666666),Messina,Sicilia
082071,90049,Point(13.083333333 38.15),Palermo,Sicilia
083077,98040,Point(15.266666666 38.166666666),Messina,Sicilia
037032,40026,Point(11.714722222 44.353055555),Bologna,Emilia-Romagna
069021,66050,Point(14.566666666 41.866666666),Chieti,Abruzzo
069039,66040,Point(14.216666666 41.9),Chieti,Abruzzo
066085,67058,Point(13.62381 42.0076),L'Aquila,Abruzzo
066083,67030,Point(13.977777777 41.934444444),L'Aquila,Abruzzo
069005,66041,Point(14.45 42.066666666),Chieti,Abruzzo
069018,66032,Point(14.35 42.2),Chieti,Abruzzo
066095,67019,Point(13.255833333 42.373888888),L'Aquila,Abruzzo
066078,67036,Point(14.0675 41.871111111),L'Aquila,Abruzzo
066098,67039,Point(13.926198 42.048025),L'Aquila,Abruzzo
069044,66050,Point(14.483333333 42.0),Chieti,Abruzzo
069059,66020,Point(14.5 42.166666666),Chieti,Abruzzo
069026,66040,Point(14.383333333 41.983333333),Chieti,Abruzzo
069017,66043,Point(14.290605555 42.115113888),Chieti,Abruzzo
066086,67020,Point(13.771666666 42.185277777),L'Aquila,Abruzzo
069028,66051,Point(14.666666666 42.066666666),Chieti,Abruzzo
066091,67020,Point(13.645966666 42.342663888),L'Aquila,Abruzzo
069012,66050,Point(14.533333333 41.916666666),Chieti,Abruzzo
069008,66011,Point(14.180561111 42.304361111),Chieti,Abruzzo
066081,67047,Point(13.49 42.237222222),L'Aquila,Abruzzo
066071,67034,Point(13.959722222 41.975555555),L'Aquila,Abruzzo
069038,66050,Point(14.583333333 42.0),Chieti,Abruzzo
066084,67037,Point(14.078527777 41.846647222),L'Aquila,Abruzzo
066074,67020,Point(13.609166666 42.278888888),L'Aquila,Abruzzo
066093,67038,Point(13.879894444 41.902641666),L'Aquila,Abruzzo
069043,66016,Point(14.221591666 42.189222222),Chieti,Abruzzo
069050,66010,Point(14.292522222 42.359383333),Chieti,Abruzzo
068003,65020,Point(13.966666666 42.216666666),Pescara,Abruzzo
066072,67017,Point(13.29886 42.43603),L'Aquila,Abruzzo
060033,03013,Point(13.25 41.683333333),Frosinone,Lazio
066099,67069,Point(13.254722222 42.069444444),L'Aquila,Abruzzo
069003,66010,Point(14.266666666 42.3),Chieti,Abruzzo
069034,66050,Point(14.4872 41.90657),Chieti,Abruzzo
066077,67027,Point(13.815555555 42.103333333),L'Aquila,Abruzzo
083009,98070–98071,Point(14.733333333 38.15),Messina,Sicilia
066108,67030,Point(13.8175 42.128055555),L'Aquila,Abruzzo
069030,66010,Point(14.185833333 42.248333333),Chieti,Abruzzo
069045,66010,Point(14.183333333 42.05),Chieti,Abruzzo
069032,66030,Point(14.24501 42.22931),Chieti,Abruzzo
069010,66010,Point(14.3 42.3),Chieti,Abruzzo
017157,25070,Point(10.433333333 45.683333333),Brescia,Lombardia
066096,67068,Point(13.34 42.064166666),L'Aquila,Abruzzo
066079,67030,Point(13.888888888 42.123888888),L'Aquila,Abruzzo
066105,67020,Point(13.538055555 42.271388888),L'Aquila,Abruzzo
066104,67020,Point(13.777777777 42.334166666),L'Aquila,Abruzzo
069029,66050,Point(14.633333333 41.95),Chieti,Abruzzo
069047,66050,Point(14.683333333 42.0),Chieti,Abruzzo
069037,66030,Point(14.366666666 42.266666666),Chieti,Abruzzo
066088,67020,Point(13.658611111 42.287222222),L'Aquila,Abruzzo
069056,66030,Point(14.445833333 42.211388888),Chieti,Abruzzo
066089,67067,Point(13.201388888 42.104444444),L'Aquila,Abruzzo
066092,67050,Point(13.53566 41.84452),L'Aquila,Abruzzo
069051,66030,Point(14.433333333 41.95),Chieti,Abruzzo
066073,67026,Point(13.54036 42.32061),L'Aquila,Abruzzo
069011,66030,Point(14.5 42.016666666),Chieti,Abruzzo
066097,67029,Point(13.681666666 42.153888888),L'Aquila,Abruzzo
069027,66014,Point(14.326111111 42.296666666),Chieti,Abruzzo
069002,66044,Point(14.383333333 42.083333333),Chieti,Abruzzo
069015,66021,Point(14.583333333 42.15),Chieti,Abruzzo
066080,67066,Point(13.068611111 42.027222222),L'Aquila,Abruzzo
066087,67028,Point(13.556111111 42.290555555),L'Aquila,Abruzzo
069058,66026,Point(14.403594444 42.355658333),Chieti,Abruzzo
066076,67030,Point(13.835555555 42.060277777),L'Aquila,Abruzzo
066103,67030,Point(13.842777777 41.935833333),L'Aquila,Abruzzo
069013,66010,Point(14.199930555 42.247505555),Chieti,Abruzzo
069033,66022,Point(14.483333333 42.25),Chieti,Abruzzo
069057,66036,Point(14.283333333 42.216666666),Chieti,Abruzzo
069049,66050,Point(14.55532 41.95524),Chieti,Abruzzo
069007,66040,Point(14.3 41.916666666),Chieti,Abruzzo
069024,66010,Point(14.216666666 42.083333333),Chieti,Abruzzo
069020,66033,Point(14.45 41.866666666),Chieti,Abruzzo
